episode,step,reward,length,running_avg
4945,580368,89.0,125,50.1
4946,580548,-27.05,100,47.72
4947,580632,-13.22,100,47.27
4948,580752,48.55,125,47.99
4949,580968,156.6,125,48.71
4950,581040,3.13,112,48.69
4951,581118,57.48,125,47.89
4952,581298,97.41,125,48.75
4953,581352,-32.19,100,47.46
4954,581382,54.09,125,46.64
4955,581640,-54.03,100,46.27
4956,581718,48.15,125,46.77
4957,581868,33.33,125,46.39
4958,582048,76.27,125,46.64
4959,582102,51.34,125,45.07
4960,582132,63.14,125,44.58
4961,582390,143.99,125,44.47
4962,582468,110.73,125,44.33
4963,582468,-37.4,100,43.44
4964,582732,-12.48,100,43.09
4965,582798,61.97,125,43.95
4966,582810,0.01,118,42.88
4967,583080,1.98,115,42.07
4968,583218,94.08,125,43.41
4969,583218,160.16,125,44.52
4970,583482,194.55,125,45.25
4971,583548,78.22,125,44.82
4972,583560,62.96,125,45.4
4973,583830,136.59,125,46.44
4974,583944,19.56,121,45.57
4975,583950,-2.21,122,45.57
4976,584232,114.05,125,46.43
4977,584298,42.3,125,46.32
4978,584310,94.95,125,47.51
4979,584520,-1.37,115,47.74
4980,584640,2.27,116,46.38
4981,584700,91.28,125,46.25
4982,584910,4.56,113,46.5
4983,585048,123.83,125,47.71
4984,585060,79.78,125,47.1
4985,585138,-4.67,103,47.64
4986,585390,142.52,125,48.27
4987,585450,22.45,125,47.89
4988,585510,-26.81,100,47.77
4989,585798,100.67,125,47.93
4990,585810,95.44,125,49.01
4991,585888,202.52,125,51.23
4992,586140,160.22,125,51.83
4993,586200,98.02,125,53.16
4994,586260,143.54,125,53.98
4995,586482,5.35,114,53.9
4996,586560,41.07,125,54.42
4997,586638,16.67,125,54.53
4998,586746,-3.88,101,54.54
4999,586860,-11.49,100,54.41
5000,586950,10.09,125,54.17
5001,587232,94.63,125,54.3
5002,587310,126.97,125,55.49
5003,587346,-10.5,100,54.42
5004,587388,128.37,125,55.68
5005,587610,182.95,125,56.27
5006,587700,95.8,125,57.63
5007,587982,194.34,125,58.06
5008,588054,5.26,118,57.5
5009,588060,108.05,125,58.37
5010,588138,25.44,125,58.85
5011,588360,109.52,125,59.92
5012,588438,7.81,123,59.43
5013,588732,69.96,125,59.91
5014,588762,10.96,118,59.18
5015,588810,48.1,125,59.79
5016,588888,78.46,125,60.59
5017,589110,61.29,125,60.57
5018,589188,60.0,125,60.08
5019,589482,65.02,125,60.72
5020,589512,94.61,125,60.85
5021,589560,146.62,125,61.39
5022,589572,3.38,114,60.15
5023,589860,9.09,125,59.82
5024,589938,67.2,125,59.11
5025,590232,93.97,125,60.1
5026,590262,107.79,125,59.79
5027,590310,128.67,125,61.21
5028,590322,122.57,125,62.15
5029,590610,121.43,125,62.69
5030,590652,5.49,119,61.92
5031,590910,-13.56,100,61.05
5032,590922,-35.35,100,60.41
5033,590982,100.0,125,60.56
5034,591012,53.65,125,61.06
5035,591264,-2.46,102,61.13
5036,591360,80.28,125,61.47
5037,591660,202.41,125,63.62
5038,591672,95.12,125,63.48
5039,591732,116.49,125,64.06
5040,591762,64.52,125,64.2
5041,591864,-28.07,100,64.14
5042,592110,47.59,125,64.33
5043,592278,-7.12,101,63.77
5044,592362,-12.16,100,62.33
5045,592404,14.35,124,61.58
5046,592482,125.09,125,63.1
5047,592614,196.03,125,65.19
5048,592860,77.7,125,65.49
5049,593028,22.52,125,64.14
5050,593112,57.26,125,64.69
5051,593154,101.49,125,65.13
5052,593232,154.68,125,65.7
5053,593364,102.8,125,67.05
5054,593466,-8.64,101,66.42
5055,593760,-5.8,101,66.9
5056,593778,125.45,125,67.68
5057,593832,-39.3,100,66.95
5058,593862,103.51,125,67.22
5059,593964,-15.15,100,66.56
5060,594216,73.91,125,66.67
5061,594432,-29.9,100,64.93
5062,594510,100.0,125,64.82
5063,594528,116.56,125,66.36
5064,594582,5.91,120,66.54
5065,594714,140.42,125,67.33
5066,594966,35.21,125,67.68
5067,595182,193.55,125,69.6
5068,595260,136.64,125,70.02
5069,595278,131.32,125,69.73
5070,595314,-33.64,100,67.45
5071,595332,17.98,125,66.85
5072,595716,131.03,125,67.53
5073,595932,94.35,125,67.11
5074,596010,85.53,125,67.77
5075,596028,60.0,125,68.39
5076,596064,104.89,125,68.3
5077,596082,27.36,125,68.15
5078,596316,-37.39,100,66.82
5079,596610,-37.29,100,66.46
5080,596682,78.32,125,67.23
5081,596718,8.98,115,66.4
5082,596814,153.97,125,67.9
5083,596832,155.17,125,68.21
5084,597066,101.99,125,68.43
5085,597324,-9.65,101,68.38
5086,597360,114.29,125,68.1
5087,597432,144.22,125,69.32
5088,597504,-2.91,115,69.56
5089,597582,107.61,125,69.63
5090,597816,125.56,125,69.93
5091,597960,-10.56,100,67.8
5092,598074,52.24,125,66.72
5093,598080,-1.86,108,65.72
5094,598146,-5.47,107,64.23
5095,598308,21.18,121,64.39
5096,598566,16.04,125,64.14
5097,598674,-58.42,100,63.38
5098,598710,213.73,125,65.56
5099,598830,9.88,125,65.77
5100,598872,31.58,121,65.99
5101,598908,-15.06,100,64.89
5102,599274,-26.81,100,63.35
5103,599316,101.99,125,64.48
5104,599406,13.73,116,63.33
5105,599436,-10.38,101,61.4
5106,599508,-68.7,100,59.75
5107,599544,0.41,112,57.82
5108,599874,-32.61,100,57.44
5109,600066,17.06,125,56.53
5110,600102,-0.46,111,56.27
5111,600156,131.54,125,56.49
5112,600258,110.53,125,57.52
5113,600294,127.72,125,58.09
5114,600624,25.88,125,58.24
5115,600666,-51.73,100,57.24
5116,600702,-10.92,100,56.35
5117,600756,-24.44,100,55.49
5118,601008,115.74,125,56.05
5119,601044,129.51,125,56.7
5120,601374,83.28,125,56.58
5121,601416,61.05,125,55.73
5122,601452,50.47,125,56.2
5123,601506,70.54,125,56.81
5124,601644,-40.71,100,55.73
5125,601758,100.66,125,55.8
5126,602106,-46.05,100,54.26
5127,602124,144.83,125,54.42
5128,602166,73.01,125,53.93
5129,602202,79.28,125,53.51
5130,602358,-24.03,100,53.21
5131,602394,61.05,125,53.96
5132,602706,-42.96,100,53.88
5133,602874,162.36,125,54.5
5134,602916,32.2,125,54.29
5135,602952,27.59,125,54.59
5136,603108,106.56,125,54.85
5137,603144,18.81,125,53.02
5138,603306,-45.52,100,51.61
5139,603558,-1.99,107,50.43
5140,603624,154.61,125,51.33
5141,603702,25.9,125,51.87
5142,603726,-3.61,103,51.35
5143,603894,83.45,125,52.26
5144,604056,142.96,125,53.81
5145,604158,-29.32,100,53.37
5146,604302,-49.07,100,51.63
5147,604374,158.99,125,51.26
5148,604476,207.41,125,52.56
5149,604644,218.01,125,54.51
5150,604758,-44.6,100,53.5
5151,604806,119.35,125,53.67
5152,604974,-44.03,100,51.69
5153,605052,15.94,125,50.82
5154,605076,-10.07,100,50.8
5155,605394,30.61,125,51.17
5156,605448,2.01,107,49.93
5157,605508,56.63,125,50.89
5158,605676,-19.8,100,49.66
5159,605724,38.89,125,50.2
5160,605802,12.8,125,49.59
5161,606144,39.93,125,50.29
5162,606198,181.02,125,51.1
5163,606258,101.41,125,50.95
5164,606426,148.34,125,52.37
5165,606474,47.16,125,51.44
5166,606552,140.8,125,52.49
5167,606894,109.46,125,51.65
5168,606948,52.28,125,50.81
5169,607008,97.64,125,50.47
5170,607128,9.6,117,50.9
5171,607224,71.62,125,51.44
5172,607230,-1.72,113,50.11
5173,607494,-47.53,100,48.69
5174,607548,-34.25,100,47.5
5175,607758,100.0,125,47.9
5176,607878,122.22,125,48.07
5177,607974,41.18,125,48.21
5178,607980,146.62,125,50.05
5179,608244,107.75,125,51.5
5180,608298,53.85,125,51.25
5181,608508,160.27,125,52.77
5182,608628,172.73,125,52.95
5183,608724,245.38,125,53.86
5184,608730,48.94,125,53.33
5185,608994,87.5,125,54.3
5186,609048,150.86,125,54.66
5187,609258,154.18,125,54.76
5188,609330,17.51,117,54.97
5189,609474,115.69,125,55.05
5190,609480,42.86,125,54.22
5191,609744,109.15,125,55.42
5192,609798,117.53,125,56.07
5193,609912,-1.55,109,56.07
5194,610080,197.96,125,58.11
5195,610170,16.85,116,58.07
5196,610230,51.94,125,58.42
5197,610344,-33.07,100,58.68
5198,610548,83.75,125,57.38
5199,610662,216.41,125,59.44
5200,610830,155.1,125,60.68
5201,610920,63.88,125,61.47
5202,610980,71.93,125,62.46
5203,611094,65.14,125,62.09
5204,611298,73.61,125,62.69
5205,611412,53.57,125,63.32
5206,611580,111.54,125,65.13
5207,611670,119.44,125,66.32
5208,611730,226.32,125,68.91
5209,611844,64.91,125,69.39
5210,612048,33.2,125,69.72
5211,612162,132.88,125,69.74
5212,612330,57.14,125,69.2
5213,612420,30.72,125,68.23
5214,612444,-43.75,100,67.54
5215,612480,71.33,125,68.77
5216,612648,-30.0,100,68.58
5217,612882,24.43,120,69.06
5218,612930,-51.73,100,67.39
5219,613080,-27.37,100,65.82
5220,613170,51.52,125,65.5
5221,613194,134.48,125,66.24
5222,613398,64.87,125,66.38
5223,613632,180.14,125,67.48
5224,613644,5.1,119,67.94
5225,613830,72.41,125,67.65
5226,613920,55.17,125,68.67
5227,613944,127.76,125,68.49
5228,614148,155.03,125,69.31
5229,614340,12.36,118,68.65
5230,614394,71.25,125,69.6
5231,614580,62.32,125,69.61
5232,614670,105.32,125,71.09
5233,614694,128.87,125,70.76
5234,614898,28.0,125,70.72
5235,614940,-21.68,100,70.22
5236,615144,108.33,125,70.24
5237,615180,-60.99,100,69.44
5238,615312,-3.54,103,69.86
5239,615420,75.67,125,70.64
5240,615648,111.41,125,70.21
5241,615690,78.71,125,70.74
5242,615744,-60.0,100,70.17
5243,615930,41.89,125,69.76
5244,615942,-2.98,105,68.3
5245,616170,68.83,125,69.28
5246,616248,-14.43,100,69.63
5247,616344,-43.11,100,67.6
5248,616440,120.34,125,66.73
5249,616542,-22.49,100,64.33
5250,616680,45.63,125,65.23
5251,616818,-3.67,108,64.0
5252,616998,130.77,125,65.75
5253,617034,5.22,115,65.64
5254,617190,79.49,125,66.54
5255,617292,15.32,125,66.38
5256,617430,57.11,125,66.94
5257,617568,116.13,125,67.53
5258,617706,-3.34,112,67.69
5259,617748,29.75,125,67.6
5260,617790,-12.92,100,67.35
5261,618036,-6.61,101,66.88
5262,618042,87.71,125,65.95
5263,618306,-28.01,100,64.65
5264,618318,154.9,125,64.72
5265,618450,13.42,117,64.38
5266,618450,-0.52,110,62.97
5267,618642,-79.41,100,61.08
5268,618666,-2.09,105,60.54
5269,619056,26.81,125,59.83
5270,619068,108.21,125,60.81
5271,619200,127.27,125,61.37
5272,619200,101.78,125,62.41
5273,619392,131.79,125,64.2
5274,619416,174.07,125,66.28
5275,619806,142.11,125,66.7
5276,619818,60.13,125,66.08
5277,619950,128.57,125,66.96
5278,619950,162.96,125,67.12
5279,620142,130.77,125,67.35
5280,620166,139.73,125,68.21
5281,620556,128.87,125,67.89
5282,620568,123.37,125,67.4
5283,620700,33.57,125,65.28
5284,620700,62.54,125,65.42
5285,620868,6.97,117,64.61
5286,620892,119.67,125,64.3
5287,621306,218.35,125,64.94
5288,621318,40.74,125,65.18
5289,621438,3.84,123,64.06
5290,621450,45.63,125,64.08
5291,621618,63.82,125,63.63
5292,621642,114.81,125,63.6
5293,621918,-44.05,100,63.18
5294,622056,81.82,125,62.02
5295,622188,42.86,125,62.28
5296,622200,222.58,125,63.98
5297,622368,209.28,125,66.41
5298,622392,31.03,125,65.88
5299,622668,173.38,125,65.45
5300,622800,-20.96,100,63.69
5301,622806,65.56,125,63.71
5302,622938,92.98,125,63.92
5303,623118,136.75,125,64.63
5304,623142,69.1,125,64.59
5305,623400,-51.83,100,63.53
5306,623418,178.75,125,64.21
5307,623538,-11.15,100,62.9
5308,623556,135.67,125,61.99
5309,623868,102.9,125,62.37
5310,623892,79.21,125,62.83
5311,624018,-17.5,100,61.33
5312,624066,2.11,111,60.78
5313,624138,-15.8,100,60.31
5314,624282,5.76,121,60.81
5315,624618,165.18,125,61.75
5316,624642,81.23,125,62.86
5317,624738,-45.16,100,62.16
5318,624768,29.92,125,62.98
5319,624816,15.52,125,63.41
5320,625032,170.83,125,64.6
5321,625242,-19.93,100,63.06
5322,625368,136.59,125,63.78
5323,625488,174.58,125,63.72
5324,625518,154.75,125,65.22
5325,625566,181.88,125,66.31
5326,625782,116.49,125,66.92
5327,625992,142.32,125,67.07
5328,626118,120.45,125,66.72
5329,626124,-4.1,106,66.56
5330,626268,121.85,125,67.07
5331,626316,110.53,125,67.55
5332,626490,12.47,118,66.62
5333,626670,-4.41,113,65.29
5334,626868,100.0,125,66.01
5335,626874,49.5,125,66.72
5336,627018,47.06,125,66.11
5337,627066,51.94,125,67.24
5338,627228,22.94,123,67.5
5339,627270,-40.66,100,66.34
5340,627606,51.6,123,65.74
5341,627624,162.14,125,66.57
5342,627768,135.07,125,68.52
5343,627816,76.08,125,68.87
5344,627978,122.6,125,70.12
5345,628020,98.11,125,70.41
5346,628206,-37.95,100,70.18
5347,628224,-11.27,100,70.5
5348,628416,-44.46,100,68.85
5349,628458,-0.79,115,69.07
5350,628584,-5.2,101,68.56
5351,628752,26.62,122,68.86
5352,628824,-60.92,100,66.94
5353,628956,64.38,125,67.54
5354,629040,-5.56,104,66.69
5355,629058,-44.57,100,66.09
5356,629334,150.0,125,67.02
5357,629352,-22.57,100,65.63
5358,629574,-4.43,103,65.62
5359,629574,85.33,125,66.17
5360,629790,98.35,125,67.29
5361,629808,128.57,125,68.64
5362,630084,46.52,125,68.23
5363,630102,104.89,125,69.55
5364,630174,-17.11,100,67.83
5365,630324,65.54,125,68.36
5366,630408,-48.07,100,67.88
5367,630540,45.76,125,69.13
5368,630708,-10.31,101,69.05
5369,630834,71.82,125,69.5
5370,630924,130.48,125,69.72
5371,631074,6.01,125,68.51
5372,631158,56.63,125,68.06
5373,631194,3.71,109,66.78
5374,631308,-44.41,100,64.59
5375,631440,-10.33,101,63.07
5376,631674,30.43,125,62.77
5377,631758,-32.66,100,61.16
5378,631824,18.47,125,59.71
5379,631890,0.95,116,58.42
5380,632058,125.17,125,58.27
5381,632124,-3.79,114,56.94
5382,632424,105.98,125,56.77
5383,632448,-1.41,115,56.42
5384,632490,-30.17,100,55.49
5385,632574,41.87,125,55.84
5386,632808,77.99,125,55.43
5387,632874,147.52,125,54.72
5388,633060,-2.18,102,54.29
5389,633174,54.11,125,54.79
5390,633240,93.33,125,55.27
5391,633324,47.29,125,55.1
5392,633408,-32.73,100,53.63
5393,633624,83.33,125,54.9
5394,633660,-33.71,100,53.75
5395,633840,-52.97,100,52.79
5396,633924,11.82,125,50.68
5397,633924,-24.95,100,48.34
5398,634008,-30.0,100,47.73
5399,634224,-22.03,100,45.77
5400,634410,27.66,125,46.26
5401,634524,-18.36,100,45.42
5402,634590,111.6,125,45.61
5403,634608,-21.37,100,44.02
5404,634674,55.56,125,43.89
5405,634866,-6.33,107,44.34
5406,635124,-15.62,100,42.4
5407,635160,154.61,125,44.06
5408,635250,-1.35,107,42.69
5409,635274,-71.83,100,40.94
5410,635340,24.57,125,40.39
5411,635616,114.79,125,41.72
5412,635874,9.09,125,41.79
5413,635910,127.42,125,43.22
5414,635958,17.51,118,43.34
5415,636024,65.61,125,42.34
5416,636090,30.8,125,41.84
5417,636366,110.37,125,43.39
5418,636510,-24.66,100,42.85
5419,636624,40.29,125,43.09
5420,636654,-0.27,116,41.38
5421,636714,-1.66,115,41.57
5422,636840,173.68,125,41.94
5423,637116,90.65,125,41.1
5424,637260,32.87,125,39.88
5425,637314,-24.92,100,37.81
5426,637374,96.55,125,37.61
5427,637404,31.67,125,36.5
5428,637590,26.28,125,35.56
5429,637866,97.53,125,36.58
5430,638004,-26.31,100,35.1
5431,638010,89.37,125,34.89
5432,638016,-0.79,107,34.75
5433,638064,138.27,125,36.18
5434,638340,15.5,125,35.34
5435,638616,31.76,125,35.16
5436,638742,0.17,113,34.69
5437,638754,91.56,125,35.09
5438,638760,67.16,125,35.53
5439,638766,108.75,125,37.02
5440,639090,63.12,125,37.14
5441,639360,-21.18,100,35.3
5442,639366,82.93,125,34.78
5443,639396,-5.65,107,33.96
5444,639444,5.0,117,32.79
5445,639516,62.96,125,32.44
5446,639840,161.19,125,34.43
5447,640110,122.22,125,35.76
5448,640116,117.99,125,37.39
5449,640146,128.26,125,38.68
5450,640194,77.78,125,39.51
5451,640266,21.85,125,39.46
5452,640590,90.03,125,40.97
5453,640746,-36.9,100,39.96
5454,640860,46.96,125,40.48
5455,640866,102.66,125,41.95
5456,640944,144.81,125,41.9
5457,641016,151.85,125,43.65
5458,641340,40.85,125,44.1
5459,641496,60.54,125,43.85
5460,641544,-40.91,100,42.46
5461,641610,52.17,125,41.7
5462,641616,17.83,125,41.41
5463,641766,21.11,125,40.57
5464,642090,186.82,125,42.61
5465,642234,-5.46,104,41.9
5466,642246,30.91,125,42.69
5467,642294,64.34,125,42.88
5468,642366,160.73,125,44.59
5469,642366,-26.74,100,43.6
5470,642840,116.61,125,43.46
5471,642846,-34.86,100,43.05
5472,642966,-20.19,100,42.28
5473,642966,-5.76,112,42.19
5474,642984,99.39,125,43.63
5475,643116,135.09,125,45.08
5476,643590,16.04,125,44.94
5477,643596,135.96,125,46.62
5478,643716,137.93,125,47.82
5479,643716,62.45,125,48.43
5480,643734,23.27,125,47.41
5481,643866,117.99,125,48.63
5482,644340,114.57,125,48.72
5483,644346,9.54,125,48.83
5484,644358,-5.47,107,49.08
5485,644466,109.74,125,49.75
5486,644484,104.55,125,50.02
5487,644616,59.09,125,49.14
5488,645090,136.75,125,50.52
5489,645096,16.67,125,50.15
5490,645102,32.94,124,49.55
5491,645126,-0.49,107,49.07
5492,645174,-1.88,118,49.38
5493,645366,107.32,125,49.62
5494,645696,-30.88,100,49.64
5495,645840,36.36,125,50.54
5496,645852,95.21,125,51.37
5497,645876,19.53,125,51.82
5498,645924,36.67,125,52.48
5499,646116,156.67,125,54.27
5500,646440,-45.41,100,53.54
5501,646446,48.55,125,54.21
5502,646458,-4.91,101,53.04
5503,646626,91.64,125,54.17
5504,646674,48.87,125,54.11
5505,646788,4.9,112,54.22
5506,647190,177.78,125,56.15
5507,647196,125.09,125,55.86
5508,647208,64.98,125,56.52
5509,647376,80.92,125,58.05
5510,647424,88.93,125,58.69
5511,647430,3.47,107,57.58
5512,647796,-17.82,100,57.31
5513,647826,-3.97,103,56.0
5514,647940,89.1,125,56.71
5515,647976,-40.0,100,55.66
5516,648174,66.11,125,56.01
5517,648180,105.67,125,55.96
5518,648546,26.98,125,56.48
5519,648576,108.86,125,57.16
5520,648690,45.02,125,57.62
5521,648726,32.14,125,57.96
5522,648774,-48.67,100,55.73
5523,648840,-3.29,110,54.79
5524,649290,-20.91,100,54.25
5525,649296,65.54,125,55.16
5526,649326,20.33,125,54.4
5527,649476,130.77,125,55.39
5528,649524,73.61,125,55.86
5529,649572,8.63,122,54.97
5530,650040,159.65,125,56.83
5531,650046,13.27,125,56.07
5532,650076,-46.42,100,55.61
5533,650076,93.55,125,55.17
5534,650274,38.79,125,55.4
5535,650280,10.13,118,55.18
5536,650700,0.35,109,55.19
5537,650790,169.09,125,55.96
5538,650826,48.28,125,55.77
5539,650826,174.9,125,56.43
5540,651024,76.7,125,56.57
5541,651030,123.0,125,58.01
5542,651396,-10.09,101,57.08
5543,651426,-23.17,100,56.91
5544,651450,115.49,125,58.01
5545,651576,22.64,125,57.61
5546,651630,-15.48,100,55.84
5547,651774,71.05,125,55.33
5548,652026,-3.38,105,54.12
5549,652176,122.6,125,54.06
5550,652200,13.21,125,53.41
5551,652230,-33.41,100,52.86
5552,652326,66.1,125,52.62
5553,652464,-3.86,115,52.95
5554,652776,78.95,125,53.27
5555,652830,1.32,105,52.26
5556,652926,88.93,125,51.7
5557,652980,56.03,125,50.74
5558,653076,11.86,125,50.45
5559,653214,77.17,125,50.62
5560,653430,-41.09,100,50.62
5561,653442,-5.72,111,50.04
5562,653676,115.83,125,51.02
5563,653730,156.23,125,52.37
5564,653814,-36.39,100,50.14
5565,653826,93.85,125,51.13
5566,654030,-44.29,100,50.38
5567,654192,66.14,125,50.39
5568,654330,-48.55,100,48.3
5569,654426,-41.17,100,48.16
5570,654426,179.41,125,48.79
5571,654564,88.55,125,50.02
5572,654780,111.54,125,51.34
5573,654900,9.3,118,51.49
5574,655026,-14.06,100,50.35
5575,655080,49.39,125,49.5
5576,655164,-11.25,100,49.22
5577,655176,70.21,125,48.57
5578,655386,-3.88,101,47.15
5579,655500,-34.86,100,46.17
5580,655680,-32.36,100,45.62
5581,655764,-33.57,100,44.1
5582,655776,178.39,125,44.74
5583,655926,105.57,125,45.7
5584,656010,-0.14,104,45.75
5585,656190,3.94,115,44.7
5586,656376,-10.0,100,43.55
5587,656430,103.01,125,43.99
5588,656514,86.21,125,43.48
5589,656526,-23.14,100,43.09
5590,656760,85.19,125,43.61
5591,656940,69.55,125,44.31
5592,657048,-4.04,103,44.29
5593,657126,35.31,125,43.57
5594,657168,-3.69,107,43.84
5595,657264,143.24,125,44.91
5596,657360,-10.4,100,43.85
5597,657546,-5.89,101,43.6
5598,657732,-6.89,101,43.16
5599,657798,63.14,125,42.23
5600,657918,55.88,125,43.24
5601,657966,-1.24,117,42.74
5602,658080,1.56,120,42.81
5603,658296,85.05,125,42.74
5604,658398,-31.67,100,41.94
5605,658482,114.53,125,43.03
5606,658566,-18.18,100,41.07
5607,658668,98.41,125,40.81
5608,658830,79.93,125,40.96
5609,658896,-10.91,100,40.04
5610,659004,-6.86,101,39.08
5611,659172,-8.0,101,38.96
5612,659232,80.33,125,39.95
5613,659418,123.4,125,41.22
5614,659430,-17.11,100,40.16
5615,659646,98.53,125,41.54
5616,659754,9.82,125,40.98
5617,659922,18.64,125,40.11
5618,659982,183.26,125,41.67
5619,660090,-1.18,110,40.57
5620,660168,153.47,125,41.66
5621,660246,-10.03,100,41.23
5622,660354,-11.6,100,41.61
5623,660528,-3.58,101,41.6
5624,660582,-43.77,100,41.37
5625,660696,-11.13,101,40.61
